09-22-23_04-40-01-148 - Logging Started
10-13-33-598 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-13-36-598 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-13-39-598 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-13-42-598 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-13-45-759 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-13-48-759 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-13-53-218 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-13-56-378 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-13-59-378 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-02-378 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-05-378 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-08-381 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-11-538 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-14-538 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-17-538 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-20-538 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-24-018 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-27-177 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-30-179 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-33-177 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-36-177 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-39-178 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-42-346 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-45-345 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-48-345 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-51-346 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-55-739 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-14-58-739 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-01-739 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-04-901 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-07-899 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-10-902 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-13-902 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-17-062 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-20-064 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-23-531 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-26-532 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-29-532 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-32-532 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-35-690 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-38-693 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-41-691 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-44-690 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-47-851 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-50-854 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-54-318 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-15-57-316 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-00-318 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-03-486 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-06-489 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-09-489 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-12-487 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-15-490 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-18-650 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-21-648 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-25-102 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-28-102 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-31-104 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-34-260 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-37-263 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-40-261 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-43-261 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-46-263 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-49-421 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-52-424 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-55-890 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-16-58-890 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-01-889 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-05-049 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-08-049 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-11-049 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-14-050 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-17-209 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-20-208 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-23-210 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-26-671 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-29-673 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-32-671 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-35-836 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-38-837 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-41-837 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-44-838 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-48-002 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-51-000 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-54-001 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-17-57-480 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-00-480 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-03-480 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-06-641 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-09-642 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-12-641 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-15-642 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-18-800 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-21-801 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-24-802 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-28-264 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-31-266 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-34-422 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-37-422 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-40-422 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-43-425 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-46-423 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-49-590 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-53-546 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-18-56-546 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-00-174 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-03-177 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-06-175 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-09-177 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-12-177 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-15-334 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-18-334 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-21-334 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-24-334 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-27-819 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-30-978 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-33-978 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-36-981 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-39-978 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-42-981 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-46-141 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-49-141 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-52-142 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-55-144 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-19-58-613 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-01-771 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-04-771 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-07-772 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-10-774 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-13-772 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-16-930 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-19-930 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-22-930 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-25-933 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-29-405 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-32-566 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-35-565 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-38-565 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-41-566 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-44-726 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-47-726 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-50-728 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-53-727 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-20-56-727 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-00-206 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-03-367 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-06-364 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-09-366 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-12-365 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-15-524 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-18-523 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-21-526 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-24-526 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-27-526 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-30-990 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-34-146 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-37-145 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
10-21-40-145 - (STATS) -------- AIs:[4] - WcBlocks:[34] - AiReq:[0] Targ:[0] Bloc:[0] Aim:[0] CCast:[0] RndCast[0] TopCast[0]
